obsnme,obsval,weight,obgnme,i,id,idx0,idx1,idx2,j,k,kper,kstp,oname,otype,usecol,zone,standard_deviation
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:6_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,6,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:7_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,7,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:87_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,87,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:88_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,88,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:89_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,89,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:8_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,8,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:90_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,90,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:91_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,91,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:92_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,92,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:61_j:9_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,61,,,,,9,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:0_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,0,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:10_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,10,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:11_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,11,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:12_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,12,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:13_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,13,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:14_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,14,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:15_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,15,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:16_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,16,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:17_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,17,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:18_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,18,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:19_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,19,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:1_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,1,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:20_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,20,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:21_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,21,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:22_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,22,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:23_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,23,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:24_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,24,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:28_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,28,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:29_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,29,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:2_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,2,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:30_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,30,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:31_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,31,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:32_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,32,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:33_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,33,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:34_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,34,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:35_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,35,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:36_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,36,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:37_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,37,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:38_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,38,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:39_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,39,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:3_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,3,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:40_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,40,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:41_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,41,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:42_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,42,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:43_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,43,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:44_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,44,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:45_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,45,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:46_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,46,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:47_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,47,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:48_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,48,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:49_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,49,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:4_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,4,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:50_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,50,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:51_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,51,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:52_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,52,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:53_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,53,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:54_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,54,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:55_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,55,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:56_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,56,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:57_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,57,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:58_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,58,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:59_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,59,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:5_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,5,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:60_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,60,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:61_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,61,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:62_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,62,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:63_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,63,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:64_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,64,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:65_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,65,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:66_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,66,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:67_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,67,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:68_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,68,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:69_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,69,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:6_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,6,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:70_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,70,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:71_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,71,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:72_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,72,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:73_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,73,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:74_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,74,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:75_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,75,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:76_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,76,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:77_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,77,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:78_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,78,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:79_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,79,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:7_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,7,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:80_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,80,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:81_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,81,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:82_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,82,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:83_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,83,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:84_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,84,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:85_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,85,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:86_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,86,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:87_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,87,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:88_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,88,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:89_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,89,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:8_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,8,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:90_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,90,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:91_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,91,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:92_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,92,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:62_j:9_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,62,,,,,9,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:0_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,0,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:10_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,10,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:11_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,11,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:12_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,12,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:13_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,13,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:14_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,14,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:15_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,15,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:16_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,16,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:17_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,17,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:18_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,18,0,0,0,bound-base,lst,absq-bya,,0.0
oname:bound-base_otype:lst_usecol:absq-bya_k:0_i:63_j:19_kstp:0_kper:0,0.0004,24999.999999999996,l_cbcbaseflux,63,,,,,19,0,0,0,bound-base,lst,absq-bya,,0.0
